Timestamp,Composite_Score,Physio_Tension,Optical_BPM,Blink_Per_Min,AU4_Z,AU23_Z,Flags
02:49:45.231,42.68,38.89,48,0,-0.24,-5.74,POSTURAL AVOIDANCE
02:49:45.248,42.77,39.51,48,0,-0.34,-5.76,POSTURAL AVOIDANCE
02:49:45.310,42.86,39.7,48,0,-0.37,-5.79,POSTURAL AVOIDANCE
02:49:45.326,42.96,39.84,48,0,-0.39,-5.8,POSTURAL AVOIDANCE
02:49:45.376,43.03,39.67,48,0,-0.36,-5.75,POSTURAL AVOIDANCE
02:49:45.392,43.22,40.97,48,0,-0.59,-5.6,POSTURAL AVOIDANCE
02:49:45.440,43.48,41.8,48,0,-0.74,-5.5,POSTURAL AVOIDANCE
02:49:45.455,43.65,41.16,48,0,-0.62,-5.54,POSTURAL AVOIDANCE
02:49:45.504,43.75,40.62,48,0,-0.53,-5.57,POSTURAL AVOIDANCE
02:49:45.523,43.87,41.02,48,0,-0.6,-5.23,POSTURAL AVOIDANCE
02:49:45.567,44.06,41.77,48,0,-0.74,-5.0,POSTURAL AVOIDANCE
02:49:45.586,44.17,41.14,48,0,-0.63,-4.92,POSTURAL AVOIDANCE
02:49:45.631,44.21,40.61,48,0,-0.54,-4.88,POSTURAL AVOIDANCE
02:49:45.648,44.21,40.14,48,0,-0.46,-4.9,POSTURAL AVOIDANCE
02:49:45.711,44.14,39.55,48,0,-0.36,-4.91,POSTURAL AVOIDANCE
02:49:45.730,44.04,39.13,48,0,-0.29,-4.92,POSTURAL AVOIDANCE
02:49:45.776,43.92,38.83,48,0,-0.24,-5.0,POSTURAL AVOIDANCE
02:49:45.792,43.8,38.68,48,0,-0.21,-5.07,POSTURAL AVOIDANCE
02:49:45.838,43.69,38.72,48,0,-0.22,-5.11,POSTURAL AVOIDANCE
02:49:45.856,43.61,38.92,48,0,-0.25,-5.1,POSTURAL AVOIDANCE
02:49:45.904,43.57,39.17,48,0,-0.29,-5.09,POSTURAL AVOIDANCE
02:49:45.922,43.54,39.34,48,0,-0.32,-5.08,POSTURAL AVOIDANCE
02:49:45.967,43.62,40.29,48,0,-0.48,-5.05,POSTURAL AVOIDANCE
02:49:45.985,43.75,40.94,48,0,-0.59,-5.02,POSTURAL AVOIDANCE
02:49:46.032,43.91,41.38,48,0,-0.67,-4.9,POSTURAL AVOIDANCE
02:49:46.049,44.09,41.67,48,0,-0.73,-4.82,POSTURAL AVOIDANCE
02:49:46.112,44.3,42.23,48,0,-0.84,-4.78,POSTURAL AVOIDANCE
02:49:46.130,44.5,42.23,48,0,-0.84,-4.8,POSTURAL AVOIDANCE
02:49:46.177,44.65,42.07,48,0,-0.81,-4.81,POSTURAL AVOIDANCE
02:49:46.194,44.79,41.96,48,0,-0.78,-4.82,POSTURAL AVOIDANCE
02:49:46.240,44.92,42.17,48,0,-0.82,-4.93,POSTURAL AVOIDANCE
02:49:46.256,45.06,42.31,48,0,-0.84,-5.02,POSTURAL AVOIDANCE
02:49:46.305,45.36,44.06,48,0,-1.2,-5.03,POSTURAL AVOIDANCE
02:49:46.324,45.74,45.11,48,0,-1.46,-5.04,POSTURAL AVOIDANCE
02:49:46.367,46.1,45.35,48,0,-1.52,-5.07,POSTURAL AVOIDANCE
02:49:46.386,46.44,45.51,48,0,-1.56,-5.09,POSTURAL AVOIDANCE
02:49:46.431,46.68,44.82,48,0,-1.38,-5.13,POSTURAL AVOIDANCE
02:49:46.450,46.83,44.25,48,0,-1.24,-5.15,POSTURAL AVOIDANCE
02:49:46.512,46.94,43.85,54,0,-1.15,-5.16,POSTURAL AVOIDANCE
02:49:46.530,46.97,43.31,54,0,-1.04,-5.2,POSTURAL AVOIDANCE
02:49:46.578,46.97,42.91,54,0,-0.95,-5.24,POSTURAL AVOIDANCE
02:49:46.594,46.93,42.61,54,0,-0.89,-5.26,POSTURAL AVOIDANCE
02:49:46.640,46.86,42.2,54,0,-0.81,-5.27,POSTURAL AVOIDANCE
02:49:46.657,46.74,41.71,54,0,-0.72,-5.29,POSTURAL AVOIDANCE
02:49:46.703,46.59,41.22,54,0,-0.64,-5.32,POSTURAL AVOIDANCE
02:49:46.720,46.42,40.87,54,0,-0.57,-5.34,POSTURAL AVOIDANCE
02:49:46.768,46.22,40.48,54,0,-0.51,-5.34,POSTURAL AVOIDANCE
02:49:46.788,46.0,40.01,54,0,-0.43,-5.32,POSTURAL AVOIDANCE
02:49:46.832,45.75,39.48,54,0,-0.34,-5.29,POSTURAL AVOIDANCE
02:49:46.849,45.49,39.1,54,0,-0.28,-5.27,POSTURAL AVOIDANCE
02:49:46.913,45.23,38.89,54,0,-0.25,-5.22,POSTURAL AVOIDANCE
02:49:46.931,45.05,39.45,54,0,-0.34,-5.22,POSTURAL AVOIDANCE
02:49:46.975,44.96,40.16,54,0,-0.46,-5.21,POSTURAL AVOIDANCE
02:49:46.991,44.93,40.65,54,0,-0.54,-5.21,POSTURAL AVOIDANCE
02:49:47.040,44.95,41.1,54,0,-0.62,-5.24,POSTURAL AVOIDANCE
02:49:47.056,44.99,41.41,54,0,-0.67,-5.27,POSTURAL AVOIDANCE
02:49:47.105,45.1,42.11,54,0,-0.8,-5.27,POSTURAL AVOIDANCE
02:49:47.120,45.25,42.59,54,0,-0.89,-5.28,POSTURAL AVOIDANCE
02:49:47.168,45.42,42.94,54,0,-0.96,-5.28,POSTURAL AVOIDANCE
02:49:47.186,45.6,43.17,54,0,-1.0,-5.29,POSTURAL AVOIDANCE
02:49:47.231,45.73,42.89,54,0,-0.95,-5.2,POSTURAL AVOIDANCE
02:49:47.249,45.8,42.49,54,0,-0.87,-5.17,POSTURAL AVOIDANCE
02:49:47.310,45.84,42.22,54,0,-0.82,-5.16,POSTURAL AVOIDANCE
02:49:47.326,45.76,41.05,54,0,-0.61,-5.24,POSTURAL AVOIDANCE
02:49:47.378,45.6,40.12,54,0,-0.45,-5.31,POSTURAL AVOIDANCE
02:49:47.394,45.39,39.45,54,0,-0.33,-5.36,POSTURAL AVOIDANCE
02:49:47.438,45.05,38.05,54,0,-0.11,-5.42,POSTURAL AVOIDANCE
02:49:47.455,44.65,37.05,54,0,0.05,-5.46,POSTURAL AVOIDANCE
02:49:47.505,44.22,36.31,54,0,0.18,-5.5,POSTURAL AVOIDANCE
02:49:47.521,43.77,35.79,54,0,0.26,-5.53,POSTURAL AVOIDANCE
02:49:47.567,43.35,35.53,54,0,0.3,-5.47,POSTURAL AVOIDANCE
02:49:47.586,42.95,35.34,54,0,0.33,-5.43,POSTURAL AVOIDANCE
02:49:47.631,42.69,36.39,54,0,0.16,-5.46,POSTURAL AVOIDANCE
02:49:47.651,42.54,37.14,54,0,0.04,-5.47,POSTURAL AVOIDANCE
02:49:47.712,42.51,38.25,54,0,-0.13,-5.56,POSTURAL AVOIDANCE
02:49:47.730,42.48,38.2,54,0,-0.13,-5.61,POSTURAL AVOIDANCE
02:49:47.776,42.45,38.25,54,0,-0.13,-5.65,POSTURAL AVOIDANCE
02:49:47.792,42.44,38.28,54,0,-0.14,-5.67,POSTURAL AVOIDANCE
02:49:47.839,42.49,39.01,54,0,-0.26,-5.71,POSTURAL AVOIDANCE
02:49:47.855,42.6,39.51,54,0,-0.34,-5.73,POSTURAL AVOIDANCE
02:49:47.904,42.74,40.03,54,0,-0.42,-5.79,POSTURAL AVOIDANCE
02:49:47.921,42.9,40.39,54,0,-0.48,-5.84,POSTURAL AVOIDANCE
02:49:47.968,43.03,40.2,54,0,-0.45,-5.8,POSTURAL AVOIDANCE
02:49:47.989,43.14,40.07,54,0,-0.43,-5.77,POSTURAL AVOIDANCE
02:49:48.033,43.33,41.07,54,0,-0.6,-5.7,POSTURAL AVOIDANCE
02:49:48.053,43.44,40.4,54,0,-0.49,-5.64,POSTURAL AVOIDANCE
02:49:48.111,43.44,39.48,54,0,-0.33,-5.6,POSTURAL AVOIDANCE
02:49:48.129,43.38,38.83,54,0,-0.23,-5.57,POSTURAL AVOIDANCE
02:49:48.205,43.39,39.53,54,0,-0.34,-5.53,POSTURAL AVOIDANCE
02:49:48.227,43.46,40.02,54,0,-0.43,-5.5,POSTURAL AVOIDANCE
02:49:48.252,43.49,39.83,54,0,-0.39,-5.48,POSTURAL AVOIDANCE
02:49:48.271,43.64,40.98,54,0,-0.59,-5.47,POSTURAL AVOIDANCE
02:49:48.323,43.9,42.19,54,0,-0.81,-5.48,POSTURAL AVOIDANCE
02:49:48.343,44.21,42.98,54,0,-0.96,-5.49,POSTURAL AVOIDANCE
02:49:48.372,44.53,43.47,54,0,-1.06,-5.47,POSTURAL AVOIDANCE
02:49:48.387,44.86,43.8,54,0,-1.13,-5.47,POSTURAL AVOIDANCE
02:49:48.454,45.25,44.8,54,0,-1.36,-5.44,POSTURAL AVOIDANCE
02:49:48.475,45.54,44.17,54,0,-1.22,-5.39,POSTURAL AVOIDANCE
02:49:48.510,45.71,43.16,54,0,-1.0,-5.33,POSTURAL AVOIDANCE
02:49:48.527,45.8,42.6,54,0,-0.89,-5.32,POSTURAL AVOIDANCE
02:49:48.605,45.84,42.23,54,0,-0.82,-5.33,POSTURAL AVOIDANCE
02:49:48.627,45.85,41.96,48,0,-0.77,-5.34,POSTURAL AVOIDANCE
02:49:48.653,45.77,41.09,48,0,-0.61,-5.32,POSTURAL AVOIDANCE
02:49:48.671,45.68,40.8,48,0,-0.56,-5.3,POSTURAL AVOIDANCE
02:49:48.716,45.62,41.15,48,0,-0.62,-5.29,POSTURAL AVOIDANCE
02:49:48.738,45.6,41.39,48,0,-0.67,-5.29,POSTURAL AVOIDANCE
02:49:48.770,45.64,41.95,48,0,-0.77,-5.3,POSTURAL AVOIDANCE
02:49:48.787,45.71,42.33,48,0,-0.84,-5.31,POSTURAL AVOIDANCE
02:49:48.868,45.72,41.89,48,0,-0.76,-5.31,POSTURAL AVOIDANCE
02:49:48.890,45.71,41.56,48,0,-0.7,-5.3,POSTURAL AVOIDANCE
02:49:48.916,45.72,41.8,48,0,-0.74,-5.23,POSTURAL AVOIDANCE
02:49:48.935,45.84,42.96,48,0,-0.96,-5.22,POSTURAL AVOIDANCE
02:49:48.995,46.07,44.12,48,0,-1.21,-5.22,POSTURAL AVOIDANCE
02:49:49.016,46.35,44.84,48,0,-1.38,-5.22,POSTURAL AVOIDANCE
02:49:49.040,46.64,45.3,48,0,-1.5,-5.19,POSTURAL AVOIDANCE
02:49:49.055,46.94,45.61,48,0,-1.59,-5.18,POSTURAL AVOIDANCE
02:49:49.122,47.23,45.91,48,0,-1.67,-5.23,POSTURAL AVOIDANCE
02:49:49.143,47.52,46.1,48,0,-1.73,-5.27,POSTURAL AVOIDANCE
02:49:49.171,47.73,45.58,48,0,-1.57,-5.3,POSTURAL AVOIDANCE
02:49:49.189,47.87,45.17,48,0,-1.46,-5.32,POSTURAL AVOIDANCE
02:49:49.250,47.96,44.76,48,0,-1.36,-5.39,POSTURAL AVOIDANCE
02:49:49.270,48.01,44.46,48,0,-1.28,-5.43,POSTURAL AVOIDANCE
02:49:49.325,47.95,43.43,48,0,-1.06,-5.35,POSTURAL AVOIDANCE
02:49:49.342,47.82,42.63,48,0,-0.9,-5.28,POSTURAL AVOIDANCE
02:49:49.377,47.79,43.48,48,0,-1.07,-5.21,POSTURAL AVOIDANCE
02:49:49.393,47.81,44.04,48,0,-1.19,-5.16,POSTURAL AVOIDANCE
02:49:49.439,47.96,45.33,48,0,-1.51,-5.12,POSTURAL AVOIDANCE
02:49:49.458,48.1,45.35,48,0,-1.52,-5.09,POSTURAL AVOIDANCE
02:49:49.503,48.21,45.14,48,0,-1.46,-5.07,POSTURAL AVOIDANCE
02:49:49.520,48.29,45.0,48,0,-1.42,-5.06,POSTURAL AVOIDANCE
02:49:49.568,48.33,44.7,48,0,-1.35,-5.15,POSTURAL AVOIDANCE
02:49:49.586,48.34,44.49,48,0,-1.29,-5.22,POSTURAL AVOIDANCE
02:49:49.660,48.38,44.73,48,0,-1.36,-4.99,POSTURAL AVOIDANCE
02:49:49.682,48.43,44.89,48,0,-1.41,-4.84,POSTURAL AVOIDANCE
02:49:49.712,48.5,45.12,48,0,-1.46,-4.9,POSTURAL AVOIDANCE
02:49:49.728,48.58,45.27,48,0,-1.5,-4.94,POSTURAL AVOIDANCE
02:49:49.798,48.68,45.57,48,0,-1.59,-4.93,POSTURAL AVOIDANCE
02:49:49.821,48.79,45.78,48,0,-1.65,-4.93,POSTURAL AVOIDANCE
02:49:49.842,48.87,45.63,48,0,-1.6,-4.95,POSTURAL AVOIDANCE
02:49:49.862,48.91,45.25,48,0,-1.5,-4.98,POSTURAL AVOIDANCE
02:49:49.916,48.87,44.55,48,0,-1.32,-4.94,POSTURAL AVOIDANCE
02:49:49.943,48.79,44.02,48,0,-1.2,-4.92,POSTURAL AVOIDANCE
02:49:49.972,48.52,42.1,48,0,-0.8,-4.98,POSTURAL AVOIDANCE
02:49:49.988,48.05,39.79,48,0,-0.4,-5.02,POSTURAL AVOIDANCE
02:49:50.047,47.42,37.81,48,0,-0.08,-5.05,POSTURAL AVOIDANCE
02:49:50.065,46.72,36.41,48,0,0.15,-5.07,POSTURAL AVOIDANCE
02:49:50.111,46.04,35.89,48,0,0.23,-5.12,POSTURAL AVOIDANCE
02:49:50.130,45.38,35.4,48,0,0.32,-5.3,POSTURAL AVOIDANCE
02:49:50.175,44.74,35.03,48,0,0.38,-5.43,POSTURAL AVOIDANCE
02:49:50.194,44.19,35.2,48,0,0.36,-5.45,POSTURAL AVOIDANCE
02:49:50.239,43.7,35.31,48,0,0.34,-5.43,POSTURAL AVOIDANCE
02:49:50.256,43.27,35.39,48,0,0.32,-5.41,POSTURAL AVOIDANCE
02:49:50.306,43.79,37.01,48,0,0.06,-5.42,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:50.325,44.34,37.76,48,0,-0.06,-5.44,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:50.368,44.14,38.34,48,0,-0.15,-5.46,POSTURAL AVOIDANCE
02:49:50.388,44.0,38.74,48,0,-0.22,-5.48,POSTURAL AVOIDANCE
02:49:50.432,43.97,39.75,48,0,-0.38,-5.5,POSTURAL AVOIDANCE
02:49:50.453,43.8,38.28,48,0,-0.14,-5.51,POSTURAL AVOIDANCE
02:49:50.519,43.49,36.68,48,0,0.11,-5.49,POSTURAL AVOIDANCE
02:49:50.538,43.1,35.57,48,0,0.29,-5.48,POSTURAL AVOIDANCE
02:49:50.578,42.6,34.1,48,0,0.54,-5.39,POSTURAL AVOIDANCE
02:49:50.597,42.04,33.0,48,0,0.73,-5.3,POSTURAL AVOIDANCE
02:49:50.642,41.45,32.18,48,0,0.88,-5.23,POSTURAL AVOIDANCE
02:49:50.657,40.87,31.63,48,0,0.99,-5.19,POSTURAL AVOIDANCE
02:49:50.729,40.25,30.66,48,0,1.2,-5.2,POSTURAL AVOIDANCE
02:49:50.750,39.63,30.03,48,0,1.34,-5.2,POSTURAL AVOIDANCE
02:49:50.774,38.95,28.87,48,0,1.66,-5.23,POSTURAL AVOIDANCE
02:49:50.791,39.03,28.19,48,0,1.88,-5.25,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:50.841,38.95,26.8,48,0,2.48,-5.27,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:50.862,38.83,26.17,48,0,2.9,-5.28,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:50.912,37.97,26.25,48,0,2.84,-5.26,POSTURAL AVOIDANCE
02:49:50.927,37.2,26.31,48,0,2.79,-5.25,POSTURAL AVOIDANCE
02:49:51.004,36.53,26.5,48,0,2.66,-5.17,POSTURAL AVOIDANCE
02:49:51.033,35.94,26.64,48,0,2.56,-5.12,POSTURAL AVOIDANCE
02:49:51.053,35.35,25.99,48,0,3.03,-5.05,POSTURAL AVOIDANCE
02:49:51.072,34.77,25.51,48,0,3.57,-4.98,POSTURAL AVOIDANCE
02:49:51.105,34.22,25.26,48,0,4.02,-4.94,POSTURAL AVOIDANCE
02:49:51.124,33.71,25.14,48,0,4.33,-4.9,POSTURAL AVOIDANCE
02:49:51.168,33.24,25.06,48,0,4.59,-4.88,POSTURAL AVOIDANCE
02:49:51.188,32.82,25.02,48,0,4.77,-4.86,POSTURAL AVOIDANCE
02:49:51.235,32.44,25.01,54,0,4.81,-4.87,POSTURAL AVOIDANCE
02:49:51.255,32.1,25.01,54,0,4.84,-4.87,POSTURAL AVOIDANCE
02:49:51.318,31.79,25.0,54,0,4.93,-4.96,POSTURAL AVOIDANCE
02:49:51.339,31.51,25.0,54,0,5.0,-5.02,POSTURAL AVOIDANCE
02:49:51.382,31.26,25.0,54,0,5.0,-4.99,POSTURAL AVOIDANCE
02:49:51.404,31.03,25.0,54,0,5.0,-4.97,POSTURAL AVOIDANCE
02:49:51.448,30.83,24.98,54,0,5.12,-5.01,POSTURAL AVOIDANCE
02:49:51.472,30.64,24.97,54,0,5.21,-5.03,POSTURAL AVOIDANCE
02:49:51.509,30.47,24.96,54,0,5.29,-5.03,POSTURAL AVOIDANCE
02:49:51.528,30.32,24.96,54,0,5.34,-5.03,POSTURAL AVOIDANCE
02:49:51.573,30.18,24.95,54,0,5.34,-4.96,POSTURAL AVOIDANCE
02:49:51.593,30.06,24.94,54,0,5.34,-4.91,POSTURAL AVOIDANCE
02:49:51.638,29.95,24.93,54,0,5.36,-4.89,POSTURAL AVOIDANCE
02:49:51.658,29.84,24.93,54,0,5.37,-4.88,POSTURAL AVOIDANCE
02:49:51.716,29.75,24.91,54,0,5.46,-4.87,POSTURAL AVOIDANCE
02:49:51.736,29.67,24.91,54,0,5.52,-4.86,POSTURAL AVOIDANCE
02:49:51.800,29.59,24.9,54,0,5.57,-4.85,POSTURAL AVOIDANCE
02:49:51.822,29.52,24.9,54,0,5.6,-4.85,POSTURAL AVOIDANCE
02:49:51.850,29.46,24.87,54,0,5.67,-4.73,POSTURAL AVOIDANCE
02:49:51.870,29.4,24.84,54,0,5.73,-4.65,POSTURAL AVOIDANCE
02:49:51.905,29.34,24.82,54,0,5.81,-4.57,POSTURAL AVOIDANCE
02:49:51.927,29.28,24.8,54,0,5.87,-4.51,POSTURAL AVOIDANCE
02:49:51.970,29.24,24.84,54,0,5.72,-4.63,POSTURAL AVOIDANCE
02:49:51.991,29.2,24.84,54,0,5.66,-4.62,POSTURAL AVOIDANCE
02:49:52.034,29.16,24.84,54,0,5.63,-4.59,POSTURAL AVOIDANCE
02:49:52.057,29.13,24.84,54,0,5.6,-4.58,POSTURAL AVOIDANCE
02:49:52.123,29.1,24.85,54,0,5.64,-4.66,POSTURAL AVOIDANCE
02:49:52.140,29.08,24.86,54,0,5.67,-4.72,POSTURAL AVOIDANCE
02:49:52.191,29.06,24.91,54,0,5.14,-4.67,POSTURAL AVOIDANCE
02:49:52.213,29.05,24.97,54,0,4.76,-4.63,POSTURAL AVOIDANCE
02:49:52.247,29.07,25.17,54,0,4.2,-4.82,POSTURAL AVOIDANCE
02:49:52.268,29.08,25.23,54,0,4.17,-5.14,POSTURAL AVOIDANCE
02:49:52.306,29.1,25.26,54,0,4.21,-5.41,POSTURAL AVOIDANCE
02:49:52.325,29.12,25.27,54,0,4.23,-5.6,POSTURAL AVOIDANCE
02:49:52.368,29.15,25.43,54,0,3.88,-5.74,POSTURAL AVOIDANCE
02:49:52.388,29.19,25.57,54,0,3.63,-5.83,POSTURAL AVOIDANCE
02:49:52.434,29.23,25.61,54,0,3.56,-5.77,POSTURAL AVOIDANCE
02:49:52.456,29.27,25.63,54,0,3.47,-5.28,POSTURAL AVOIDANCE
02:49:52.512,30.06,25.64,54,0,3.39,-4.92,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.529,30.77,25.63,54,0,3.33,-4.67,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.578,31.39,25.56,54,0,3.49,-4.93,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.599,31.95,25.49,54,0,3.62,-5.03,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.642,32.45,25.44,54,0,3.71,-5.1,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.663,32.9,25.41,54,0,3.78,-5.15,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.705,33.28,25.24,54,0,4.11,-5.0,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.726,33.62,25.14,54,0,4.34,-4.89,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.770,33.92,25.18,54,0,4.23,-4.91,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.788,34.2,25.21,54,0,4.15,-4.92,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.834,34.46,25.29,54,0,4.1,-5.41,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.852,34.7,25.34,54,0,4.07,-5.75,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.913,34.91,25.3,54,0,4.19,-5.81,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.931,35.1,25.27,54,0,4.28,-5.85,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.976,35.26,25.25,54,0,4.34,-5.79,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:52.994,35.41,25.23,54,0,4.39,-5.75,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:53.041,35.54,25.24,54,0,4.33,-5.66,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:53.058,35.66,25.25,54,0,4.28,-5.59,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:53.105,35.01,25.14,54,0,4.45,-5.14,POSTURAL AVOIDANCE
02:49:53.122,34.41,25.06,54,0,4.56,-4.82,POSTURAL AVOIDANCE
02:49:53.168,33.87,24.93,54,12,5.37,-4.91,POSTURAL AVOIDANCE
02:49:53.190,33.37,24.89,54,12,5.93,-4.97,POSTURAL AVOIDANCE
02:49:53.238,32.92,24.89,54,12,6.51,-5.15,POSTURAL AVOIDANCE
02:49:53.257,32.52,24.9,54,12,6.82,-5.29,POSTURAL AVOIDANCE
02:49:53.313,32.16,24.91,54,12,7.0,-5.39,POSTURAL AVOIDANCE
02:49:53.332,31.83,24.91,54,12,7.13,-5.46,POSTURAL AVOIDANCE
02:49:53.402,31.54,24.92,53,12,7.16,-5.52,POSTURAL AVOIDANCE
02:49:53.424,31.28,24.92,53,12,7.18,-5.56,POSTURAL AVOIDANCE
02:49:53.450,31.05,24.93,53,12,7.2,-5.67,POSTURAL AVOIDANCE
02:49:53.469,30.83,24.94,53,12,7.15,-5.7,POSTURAL AVOIDANCE
02:49:53.529,30.64,24.94,53,12,7.08,-5.68,POSTURAL AVOIDANCE
02:49:53.557,30.47,24.94,53,12,7.03,-5.67,POSTURAL AVOIDANCE
02:49:53.581,30.32,24.97,53,12,5.81,-5.52,POSTURAL AVOIDANCE
02:49:53.602,30.19,25.02,53,12,5.22,-5.43,POSTURAL AVOIDANCE
02:49:53.640,30.08,25.07,53,12,4.9,-5.37,POSTURAL AVOIDANCE
02:49:53.663,29.98,25.11,53,12,4.68,-5.34,POSTURAL AVOIDANCE
02:49:53.735,29.9,25.14,53,12,4.6,-5.4,POSTURAL AVOIDANCE
02:49:53.756,29.83,25.16,53,12,4.54,-5.44,POSTURAL AVOIDANCE
02:49:53.781,29.77,25.22,53,12,4.34,-5.52,POSTURAL AVOIDANCE
02:49:53.798,29.72,25.27,53,12,4.2,-5.57,POSTURAL AVOIDANCE
02:49:53.850,29.65,25.07,53,12,4.35,-4.6,POSTURAL AVOIDANCE
02:49:53.881,29.57,24.8,53,12,4.45,-3.92,POSTURAL AVOIDANCE
02:49:53.908,29.46,24.54,54,12,4.74,-3.59,POSTURAL AVOIDANCE
02:49:53.925,29.38,24.62,54,12,5.04,-3.8,POSTURAL AVOIDANCE
02:49:53.993,29.31,24.72,54,12,5.24,-4.09,POSTURAL AVOIDANCE
02:49:54.019,29.26,24.78,54,12,5.38,-4.29,POSTURAL AVOIDANCE
02:49:54.042,29.23,24.95,54,12,4.89,-4.64,POSTURAL AVOIDANCE
02:49:54.060,29.21,25.07,54,12,4.55,-4.88,POSTURAL AVOIDANCE
02:49:54.135,29.23,25.38,54,12,3.82,-5.05,POSTURAL AVOIDANCE
02:49:54.159,29.28,25.74,54,12,3.31,-5.17,POSTURAL AVOIDANCE
02:49:54.185,29.33,25.79,54,12,3.25,-5.15,POSTURAL AVOIDANCE
02:49:54.205,29.37,25.69,54,12,3.33,-4.95,POSTURAL AVOIDANCE
02:49:54.242,29.37,25.42,54,12,3.64,-4.73,POSTURAL AVOIDANCE
02:49:54.259,29.4,25.65,54,12,3.28,-4.55,POSTURAL AVOIDANCE
02:49:54.329,29.45,25.87,54,12,3.02,-4.43,POSTURAL AVOIDANCE
02:49:54.355,29.51,26.06,54,12,2.84,-4.35,POSTURAL AVOIDANCE
02:49:54.376,29.61,26.54,54,12,2.51,-4.27,POSTURAL AVOIDANCE
02:49:54.399,29.72,26.75,54,12,2.38,-4.17,POSTURAL AVOIDANCE
02:49:54.431,29.86,27.05,48,12,2.23,-4.15,POSTURAL AVOIDANCE
02:49:54.448,30.0,27.28,48,12,2.12,-4.13,POSTURAL AVOIDANCE
02:49:54.536,30.01,26.16,48,12,2.72,-4.14,POSTURAL AVOIDANCE
02:49:54.567,29.98,25.65,48,12,3.14,-4.15,POSTURAL AVOIDANCE
02:49:54.590,29.9,25.16,48,12,3.74,-4.07,POSTURAL AVOIDANCE
02:49:54.612,29.81,25.01,48,12,4.08,-4.1,POSTURAL AVOIDANCE
02:49:54.652,29.72,24.94,48,12,4.34,-4.16,POSTURAL AVOIDANCE
02:49:54.672,29.64,24.9,48,12,4.52,-4.2,POSTURAL AVOIDANCE
02:49:54.704,29.57,24.97,48,12,4.63,-4.52,POSTURAL AVOIDANCE
02:49:54.721,29.52,25.02,48,12,4.7,-4.78,POSTURAL AVOIDANCE
02:49:54.789,29.47,25.05,48,12,4.72,-4.95,POSTURAL AVOIDANCE
02:49:54.808,29.43,25.06,48,12,4.72,-5.06,POSTURAL AVOIDANCE
02:49:54.837,29.4,25.16,48,12,4.45,-5.23,POSTURAL AVOIDANCE
02:49:54.856,29.38,25.16,48,16,4.47,-5.28,POSTURAL AVOIDANCE
02:49:54.933,29.35,25.12,48,16,4.62,-5.28,POSTURAL AVOIDANCE
02:49:54.954,29.33,25.09,48,16,4.72,-5.28,POSTURAL AVOIDANCE
02:49:54.978,29.31,25.21,48,16,4.26,-5.18,POSTURAL AVOIDANCE
02:49:54.997,29.33,25.45,48,16,3.72,-5.18,POSTURAL AVOIDANCE
02:49:55.038,30.12,25.71,48,16,3.35,-5.22,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:55.054,30.84,25.82,48,16,3.24,-5.26,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:55.128,31.49,25.9,48,16,3.15,-5.27,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:55.156,32.09,25.97,48,16,3.08,-5.28,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:49:55.175,32.65,26.24,48,16,2.85,-5.27,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
